3134532NIMODIPINA SANDOZ                           30 mg comp.x 60         00010488NNSandoz          00001086620110406002022110364007792069001830006030SNN00
3871011OSPEXIN                                     500 mg comp.x 16        00006049NNSandoz          00000513620160104003002114353607792069112017001610SNN00
9936170PLEXOL                                      2 mg comp.ran.x 10      00003206NNSandoz          00000164620110406001002113617007792069393034001020NNN00
9936171PLEXOL                                      2 mg comp.ran.x 20      00005253NNSandoz          00000254620110406001002113617107792069393041002050NNN00
9936169PLEXOL                                      2 mg comp.ran.x 5       00000887NNSandoz          00000088220110406001002113616907792069393027000510NNN00
5593001PLUSCOR                                     12.5 mg comp.x 30       00008453NNSandoz          00000794820150826002082114070207792069421034003010SNN00
5593131PLUSCOR                                     25 mg comp.x 30         00009628NNSandoz          00000916920150826002082114070107792069421041003010SNN00
5592971PLUSCOR                                     6.25 mg comp.x 30       00005566NNSandoz          00000642020150826002082114070307792069421027003010SNN00
3077371PRIMUM                                      1 mg comp.x 30          00003800NNSandoz          00000518420121211303022110474307792069002790003010SNN00
6149551TAMSUNA                                     0.4 mg caps.x 30        00028000NNSandoz          00004399020160502003022113358307792069629010003010SNN00
5778551TECOPLAX                                    10 mg comp.x 30         00018800NNSandoz          00002118020150826002062114353907792069003018003010SNN00
5778681TECOPLAX                                    20 mg comp.x 30         00029300NNSandoz          00002118020150826002062114354007792069003025003010SNN00
5276001TELMOX                                      250 mg susp.x 100 ml    00002813NNSandoz          00000432720160104003002113680807792069063029000110SNN00
5275772TELMOX                                      500 mg comp.rec.x 16    00003322NNSandoz          00000534920160104003002113680507792069063043001620SNN00
5357681TELMOX                                      500 mg susp.x 100 ml    00004824NNSandoz          00000742220160104003002113680907792069063012000110SNN00
5357682TELMOX                                      500 mg susp.x 90 ml     00004161NNSandoz          00000466620160104003002114948407792069000314000110SNN00
9903139ACEITE DE ALMENDRAS EWE                     fco.x 30 ml             00000000NNSanitas         00000608020160506001002120313907797811099509000110NNN00
9903140ACEITE DE ALMENDRAS EWE                     fco.x 50 ml             00000000NNSanitas         00000817020160506001002120314007797811099516000130NNN00
9903141ACEITE DE RICINO EWE                        fco.x 30 ml             00000000NNSanitas         00000386020160506001002120314107797811099400000110NNN00
9903142ACEITE DE RICINO EWE                        fco.x 50 ml             00000000NNSanitas         00000495020160506001002120314207797811099417000130NNN00
4634303ACIMED                                      20 mg caps.x 15         00005508NNSanitas         00001149220160505002022122831907795344001105001510SNN00
4634302ACIMED                                      20 mg caps.x 30         00012300NNSanitas         00002607020160505002022122600307795344001075003030SNN00
4663691AZITRAL                                     500 mg comp.x 3         00004959NNSanitas         00000664420160505003002123439507798011651559000310SNN00
4663692AZITRAL                                     500 mg comp.x 6         00008699NNSanitas         00001115720160505003002123583607798011651658000630SNN00
9903152BICARBONATO DE SODIO EWE                    est.x 125 g             00000000NNSanitas         00000318020160506001102120315207797811099202000110NNN00
9903153BICARBONATO DE SODIO EWE                    est.x 250 g             00000000NNSanitas         00000531020160506001102120315307797811099219000130NNN00
6166845BUDECORT ENEMA                              2 mg enema x 7          00065314NNSanitas         00008631820160505002062124952707795373024434000710SNN00
5005862COLIXANE 200                                comp.x 20               00006567NNSanitas         00000550420130506002022123029907798011651382002010SNN00
5005863COLIXANE 200                                comp.x 30               00008800NNSanitas         00001675120151109002022123343107798011651542003020SNN00
5005864COLIXANE 200                                comp.x 40               00012500NNSanitas         00000979420130506002022123030007798011651399004050SNN00
5927001COLIXANE DISTEN                             comp.x 60 (30+30)       00000000NNSanitas         00004036320160505002022124567707798011652297006010SNN00
9940097CREMA CALENDULA EWE                         cr.x 60                 00000000NNSanitas         00000747020160506001002124009707797811099608000110NNN00
3760051DOM POLIENZIM 200                           grag.x 30               00000000NNSanitas         00001818020160505002022124626407798011650217003010SNN00
4236903DOM SIMECON                                 comp.x 30               00000000NNSanitas         00001461720160505002022124626507798011650224003010SNN00
5307001FOSFACOL 1F                                 fco.x 1 x 45 ml         00011714NNSanitas         00001439220160505002122125101107798011653072000110SNN00
5307002FOSFACOL 2F                                 fco.x 2 x 45 ml         00017004NNSanitas         00002851420160505002122124445507798011652211000210SNN00
5655002GASTROKIN                                   5 mg comp.rec.x 30      00000000NNSanitas         00001204820160505002022124205707798011651993003010SNN00
5831421GASTROMED                                   susp.x 200 ml           00008956NNSanitas         00002268020151109002022124492407798011652310000110SNN00
9944056HIGIENIZADOR MANOS EWE                      alcohol en gel x 125 ml 00000000NNSanitas         00000299020160506001102124405607797811099936000110NNN00
9951670INMEDIAL BODY CREAM ESTRIAS EWE             cr.x 150 g              00000000NNSanitas         00001917020160506011102125167007797811099622000110NNS00
9935917IODO POVIDONA EWE                           10% sol.t¢pica x 60 ml  00000000NNSanitas         00000693020160506001002123591707797811099745000110NNN00
9934042LECHE DE ALMENDRAS EWE                      pomo x 200 ml           00000000NNSanitas         00000830020160506001002123404207797811099578000110NNN00
6290711LUMENCOL                                    bid¢n x 4 l             00000000NNSanitas         00004647920160505002022125101207798011653065000110SNN00
9945746MANTECA DE CACAO EWE                        Labial x 3 g            00000000NNSanitas         00000200020160506001102124574607797811099677000110NNN00
9934043OLEO CALCAREO C/ACEITE DE ALMENDRAS EWE     fco.x 250 ml            00000000NNSanitas         00000577020160506001002123404307797811099349000110NNN00
9934044OLEO CALCAREO C/ACEITE DE ALMENDRAS EWE     fco.x 500 ml            00000000NNSanitas         00000869020160506001002123404407797811099356000130NNN00
9924843OLEO CALCAREO EWE                           fco.x 250 ml            00000000NNSanitas         00000484020160506001002122484307797811099301000110NNN00
9924846OLEO CALCAREO EWE                           fco.x 500 ml            00000000NNSanitas         00000741020160506001002122484607797811099318000120NNN00
9941466OLEO CALCAREO EWE                           fco.x 950 ml            00000000NNSanitas         00001202020160506001002124146607797811099325000150NNN00
5896552PANTOMETYL 20                               comp.x 30               00008800NNSanitas         00001104420160505002022124742507798011651214003010SNN00
5896683PANTOMETYL 40                               comp.x 30               00014500NNSanitas         00002164720160505002022124740407798011651221003010SNN00
2633012POLIENZIM                                   200 mg grag.x 30        00000000NNSanitas         00001690120160505002022124626607798011650361003010SNN00
5631391RECTOCALM                                   400 mg comp.gastrorr.x3000029862SNSanitas         00004359520160505002022124205807798011651955003010SNN00
5631392RECTOCALM                                   400 mg comp.gastrorr.x6000059724SNSanitas         00008030620160505002022124205907798011651962006030SNN00
5273943SIDOMAL                                     comp.x 30               00000000NNSanitas         00000995020160505403022123583507798011651580003010SNN00
2956695SIMECON 250                                 grag.x 30               00000000NNSanitas         00001225120160505002022124626707798011650378003010SNN00
5990974UTRAL 300                                   300 mg comp.x 30        00030255NNSanitas         00005591420160505002022124626907798011650842003010SNN00
5990972UTRAL 300                                   300 mg comp.x 60        00068803NNSanitas         00011162220160505002022124627007798011650866006030SNN00
9903169VASELINA LIQUIDA DENSA 180 EWE              env.x 1000 ml           00000000NNSanitas         00002062020160506001102120316907797811099080000140NNN00
9903166VASELINA LIQUIDA DENSA 180 EWE              env.x 125 ml            00000000NNSanitas         00000402020160506001102120316607797811099059000110NNN00
9903167VASELINA LIQUIDA DENSA 180 EWE              env.x 250 ml            00000000NNSanitas         00000671020160506001102120316707797811099066000120NNN00
9903168VASELINA LIQUIDA DENSA 180 EWE              env.x 500 ml            00000000NNSanitas         00001120020160506001102120316807797811099073000150NNN00
9903165VASELINA LIQUIDA EXTRA DENSA 340 EWE        env.x 1000 ml           00000000NNSanitas         00002375020160506001102120316507797811099042000140NNN00
9903162VASELINA LIQUIDA EXTRA DENSA 340 EWE        env.x 125 ml            00000000NNSanitas         00000437020160506001102120316207797811099011000110NNN00
9903163VASELINA LIQUIDA EXTRA DENSA 340 EWE        env.x 250 ml            00000000NNSanitas         00000744020160506001102120316307797811099028000120NNN00
9903164VASELINA LIQUIDA EXTRA DENSA 340 EWE        env.x 500 ml            00000000NNSanitas         00001289020160506001102120316407797811099035000150NNN00
9928082VASELINA LIQUIDA EXTRA DENSA EWE            Frambuesa env.x 250 ml  00000000NNSanitas         00000888020160506001102122808207797811099141000110NNN00
9928083VASELINA LIQUIDA EXTRA DENSA EWE            Frambuesa env.x 500 ml  00000000NNSanitas         00001418020160506001102122808307797811099158000130NNN00
9932119VASELINA SOLIDA EWE                         pote x 60 g             00000000NNSanitas         00000397020160506001102123211907797811099127000130NNN00
4280042AMOXICILINA SANT GALL FRIBURG               250 mg susp.ext.x 90 ml 00003510NNSant Gall       00000527820160205003002133509707798052710321000130SNN00
4279812AMOXICILINA SANT GALL FRIBURG               500 mg comp.x 16        00003322NNSant Gall       00000563320160205003002133126607798052710048001630SNN00
4279811AMOXICILINA SANT GALL FRIBURG               500 mg comp.x 8         00001667NNSant Gall       00000298020160205003002133007907798052710031000810SNN00
4280121AMOXICILINA SANT GALL FRIBURG               500 mg susp.ext.x 60 ml 00002567NNSant Gall       00000448120151215003002133509507798052710307000110SNN00
4280122AMOXICILINA SANT GALL FRIBURG               500 mg susp.ext.x 90 ml 00004161NNSant Gall       00000723420160205003002133126707798052710055000130SNN00
5358131AZITROGAL                                   500 mg comp.x 3         00004959NNSant Gall       00000804320160205002002133929307798052710444000310SNN00
5358134AZITROGAL                                   500 mg comp.x 6         00008699NNSant Gall       00001183420160205002002133929507798052710475000630SNN00
3652062CEFALEXINA SANT GALL FRIBURG                250 mg susp.ext.x 90 ml 00004830NNSant Gall       00000794020160205003002133126907798052710116000130SNN00
3652142CEFALEXINA SANT GALL FRIBURG                500 mg comp.x 16        00006049NNSant Gall       00001183820160205003002133126807798052710109001630SNN00
3652141CEFALEXINA SANT GALL FRIBURG                500 mg comp.x 8         00003585NNSant Gall       00000577620160205003002133008107798052710093000810SNN00
9946996CEFALEXINA SANT GALL FRIBURG                500 mg susp.ext.x 60 ml 00005781NNSant Gall       00000679720151215002002134699607798052710345000110SNN00
5278042CEFALEXINA SANT GALL FRIBURG                500 mg susp.ext.x 90 ml 00007227NNSant Gall       00001351320160205002002134275207798052710352000130SNN00
5413711CIPROFLOXACINA SANT GALL                    500 mg comp.x 10        00010500NNSant Gall       00001564020160407002002133929707798052710499001010SNN00
5357713DICLOFENAC SANT GALL                        50 mg comp.x 15         00003059NNSant Gall       00000415420151215002002133929807798052710536001510SNN00
5357714DICLOFENAC SANT GALL                        50 mg comp.x 30         00005984NNSant Gall       00000742720151215002002133929907798052710376003030SNN00
5357842DICLOFENAC SANT GALL                        75 mg comp.x 15         00006987NNSant Gall       00000503520151215002002133930007798052710543001510SNN00
5357844DICLOFENAC SANT GALL                        75 mg comp.x 30         00013000NNSant Gall       00000956720151215002002133930107798052710406003030SNN00
5491711FRIFLOXACINA SANT GALL                      400 mg comp.x 10        00004382NNSant Gall       00000769020160205002002134275407798052710680001010SNN00
9946997FRIFLOXACINA SANT GALL                      400 mg comp.x 20        00009564NNSant Gall       00001132920151215002002134699707798052710888002030SNN00
0580184GALCICLINA  SANT GALL                       500 mg comp.x 16        00005333NNSant Gall       00000687620160205002002134277807798052710895001610SNN00
0580171GALCICLINA  SANT GALL                       500 mg comp.x 8         00002039NNSant Gall       00000289520151215002002134277707798052710437000810SNN00
6206001GALFEROL 2400                               fco.gotero x 4 ml       00008500NNSant Gall       00001089020160205002002135066907798052711915000110SNN00
9948058GALFEROL 400                                fco.gotero x 9 ml       00004485NNSant Gall       00000690020160205002002134805807798052711007000110SNN00
5446711GALFOL 1                                    1 mg comp.x 30          00003800NNSant Gall       00000639020160407002002133930407798052710550003010SNN00
5446841GALFOL 5                                    5 mg comp.x 30          00004500NNSant Gall       00000748020160407002002133930607798052710574003010SNN00
0507167IBUPROFENO SANT GALL FRIBURG                2% susp.x 90 ml         00002858NNSant Gall       00000457120160205002002133127207798052710086000110SNN00
5071463IBUPROFENO SANT GALL FRIBURG                400 mg comp.x 10        00001289NNSant Gall       00000176220151215002002133418107798052710178001010SNN00
5071461IBUPROFENO SANT GALL FRIBURG                400 mg comp.x 20        00002500NNSant Gall       00000314720151215002002133127007798052710062002020SNN00
5071462IBUPROFENO SANT GALL FRIBURG                400 mg comp.x 40        00003723NNSant Gall       00000572720151215002002133127107798052710079004050NNN00
5071512IBUPROFENO SANT GALL FRIBURG                600 mg comp.x 10        00002800NNSant Gall       00000327320151215002002134275307798052710857001010SNN00
5071511IBUPROFENO SANT GALL FRIBURG                600 mg comp.x 20        00005300NNSant Gall       00000604220151215002002133418207798052710154002030SNN00
5496002LOSARGAL                                    50 mg comp.x 30         00020500NNSant Gall       00001752820160205002002133930307798052710710003030SNN00
4694201METRONIDAZOL SANT GALL FRIBURG              500 mg comp.x 20        00005740NNSant Gall       00000750020160205002002133129107798052710123002010SNN00
9946995OMNIGAL                                     400/57 mg susp.x 70 ml  00009300NNSant Gall       00001469020160205003002134699507798052710987000110SNN00
9946994OMNIGAL                                     875/125 mg comp.x 14    00016300NNSant Gall       00002291220160205003002134699407798052710970001410SNN00
6293712OMNIGAL S                                   250/62.5 mg susp.x 90 ml00008406NNSant Gall       00001388720160224003002135062307798052711205000110SNN00
6293682OMNIGAL S                                   500/125 mg comp.x 16    00014308NNSant Gall       00002149020160224003002135062207798052711182000830SNN00
6293681OMNIGAL S                                   500/125 mg comp.x 8     00007000NNSant Gall       00001128020160224003002135062107798052711175000810SNN00
5182861PARACETAMOL SANT GALL FRIBURG               500 mg comp.x 20        00001062NNSant Gall       00000163620151215001002133418307798052710215002010NNN00
9950248PARACETAMOL SANT GALL FRIBURG GOTAS         gts.x 20 ml             00001702NNSant Gall       00000355020160205002002135024807798052710277000110SNN00
9949978SANGALINA 100                               comp.x 30               00005772NNSant Gall       00000986920151215002002134997807798052711076003010SNN00
9949979SANGALINA 200                               comp.x 30               00008800NNSant Gall       00001297720160205002002134997907798052710994003010SNN00
5182441SULFATO FERROSO SANT GALL FRIBURG           gts.x 20 ml             00004618NNSant Gall       00000745020160205002002133330007798052710130000110SNN00
9950250VERODIPIN                                   10 mg comp.x 30         00013000NNSant Gall       00001511520160205002002135025007798052711229003010SNN00
9950249VERODIPIN                                   5 mg comp.x 30          00008300NNSant Gall       00001101020160205002002135024907798052711212003010SNN00
9943419VEROPRAZOL                                  20 mg caps.x 14         00005508NNSant Gall       00000495820160205002002134341907798052710949001410SNN00
9943420VEROPRAZOL                                  20 mg caps.x 28         00013800NNSant Gall       00001076320151215002002134342007798052710956002830SNN00
4490341ADALAT OROS                                 20 mg comp.x 30         00017669NNBayer (PH)      00002524220151210012082142376707793640239178003010SNN00
3144692ADALAT OROS                                 30 mg comp.x 20         00014629NNBayer (PH)      00002089920151210012082140374807793640002000002010SNN00
3144693ADALAT OROS                                 30 mg comp.x 30         00024000NNBayer (PH)      00003405220151210012082141527607793640001874003030SNN00
3144772ADALAT OROS                                 60 mg comp.x 20         00019016NNBayer (PH)      00002716520151210012082140374907793640002017002010SNN00
2911121ADALAT RETARD                               20 mg comp.x 20         00003438NNBayer (PH)      00000491120151210002082140117207793640002024002010SNN00
2911122ADALAT RETARD                               20 mg comp.x 50         00006062NNBayer (PH)      00000866020151210002082140117307793640233916005030SNN00
3665851ADALAT RETARD 10                            10 mg comp.x 20         00002729NNBayer (PH)      00000389920151210002082141403317793640001881002010SNN00
3665852ADALAT RETARD 10                            10 mg comp.x 50         00005467NNBayer (PH)      00000781020151210002082141403407793640001898005030SNN00
5695391ASPIRINA PREVENT                            comp.cub.enterica x 20  00002300NNBayer (PH)      00000315720160418002082144150207793640232254002010SNN00
5695392ASPIRINA PREVENT                            comp.cub.enterica x 50  00004500NNBayer (PH)      00000689320160418002082144150307793640232261005020SNN00
5905001ASPIRINA PREVENT 325                        comp.cub.enterica x 30  00003892NNBayer (PH)      00000640620160418002082144487807793640000938003010SNN00
5905002ASPIRINA PREVENT 325                        comp.cub.enterica x 60  00006930NNBayer (PH)      00001140820160418002082144487907793640000945006030SNN00
4352731CIPRO                                       50 mg/ml susp.x 100 ml  00042835NNBayer (PH)      00006590020151210013082142376807793640235972000110SNN00
3046761CIPRO                                       500 mg comp.x 10        00010500NNBayer (PH)      00002673320151210003082141716307793640002116001010SNN00
5224711CIPRO XR                                    1000 mg comp.x 7        00017241NNBayer (PH)      00002641420151210003082143478207793640235965000710SNN00
4222881LINDISC                                     50 mcg/d¡a sist.trasd.x400016463NNBayer (PH)      00002532720151210012022141999707795320018936000410SNN00
0145062LUMINAL                                     comp.x 60               00012300NNBayer (PH)      00002165020151120303062141747707793640237402006010SNN00
0115441LUMINALETAS                                 comp.x 30               00005781NNBayer (PH)      00000825920151120303062140121107793640000464003010SNN00
5361971NEBIDO                                      iny.sol.a.x 1 x 4 ml    00101093NNBayer (PH)      00015552820151210A13022143781207703331510837000110SNN00
3075471NIMOTOP                                     30 mg comp.x 30         00006340NNBayer (PH)      00001169920151120002022140487307793640000488003010SNN00
3075472NIMOTOP                                     30 mg comp.x 60         00010488NNBayer (PH)      00001990020151120002022140848307793640000495006030SNN00
6128551PRIMOLUT NOR                                10 mg blist.comp.x 20   00017527NNBayer (PH)      00002696520151210012022145131707896116863461002010SNN00
0988811PRIMOLUT NOR                                5 mg blist.comp.x 20    00007974NNBayer (PH)      00001226820151120002022140830307795320006315002010SNN00
0990531PROGYNOVA                                   2 mg comp.x 28          00007200NNBayer (PH)      00001327920151210012022143074307795320050905002810SNN00
0990951PROLUTON DEPOT                              500 mg IM iny.a.ol.x 2ml00010269NNBayer (PH)      00001579820151210002022140831007501303419825000110SNN00
6254261STIVARGA                                    40 mg tab.3 x 28        00000000NNBayer (PH)      01587680920160429013002145240307795320000528008410NNN00
0991441TESTOVIRON DEPOT                            250 mg IM iny.a.ol.x 1ml00015000NNBayer (PH)      00002367020151210A03022140831607795320007718000110SNN00
5128753CARDIVAS                                    10 mg comp.ran.x 30     00013000NNSidus           00001376020160428002082173253207795356998899003010SNN00
5128803CARDIVAS                                    5 mg comp.ran.x 30      00008300NNSidus           00000882620160428002082173253107795356998882003010SNN00
6265711CLASID                                      125 mg pvo.p/prep.x 60ml00007677NNSidus           00001400120160428003022175039407795356001278000110SNN00
6265841CLASID                                      250 mg pvo.p/prep.x 60ml00015083NNSidus           00002817620160428003022175039507795356001285000110SNN00
6265693CLASID                                      500 mg comp.rec.x 16    00018974NNSidus           00003159020160428003022175039207795356001261001630SNN00
6265691CLASID                                      500 mg comp.rec.x 8     00008756NNSidus           00001878520160428003022175039307795356001254000810SNN00
5743842DAFIL                                       40 mg comp.x 40         00007300NNSidus           00001238220160428002062175071807795356001469004010SNN00
0674226DECADRON                                    0.5 mg comp.x 30        00006940NNSidus           00001267520160428002022174964207795356001162003010SNN00
0674562DECADRON                                    4 mg/ml f.a.x2ml+jer.des00003424NNSidus           00001463520160428002022175046707795356001315000110SNN00
2291971DECADRON                                    Shock 20 mg f.a.x 5 ml  00005262NNSidus           00000961020160428002022170537107795356911607000110NNN00
5295932DECADRON CON CIPROFLOXACINA                 susp.oft.x 5 ml         00006921NNSidus           00000977420160428002082173531307795356999032000110SNN00
0674482DECADRON CON NEOMICINA                      0.1% fco.got.x 5 ml     00004187NNSidus           00000808120160428002022170017307795356911409000110SNN00
5274332DECADRON CON TOBRAMICINA                    susp.oft.x 5 ml         00006300NNSidus           00000825720160428002022173629107795356999070000110SNN00
4857151DIACTAL ENEMA                               pomo aplic.x 1 x 2.5 ml 00008934NNSidus           00001707120160428403022172871307795356001629000110SNN00
4857152DIACTAL ENEMA                               pomo aplic.x 5 x 2.5 ml 00020724NNSidus           00003959820160428403022172871407795356001636000530SNN00
5716131DORZOFLAX                                   gts.oft.x 5 ml          00016612NNSidus           00002623720160428002082174565407795356997472000110SNN00
1732873DUO DECADRON                                f.a.x 1 x 2 ml+jga.desc.00009026NNSidus           00002257020160428002022175079807795356001322000110SNN00
5242892DUOBLOC                                     12.5 mg comp.x 28       00007550NNSidus           00000844920160428002082173523207795356990022002810SNN00
5242942DUOBLOC                                     25 mg comp.x 28         00009300NNSidus           00001011720160428002082173523307795356990039002810SNN00
5242732DUOBLOC                                     6.25 mg comp.x 28       00005770NNSidus           00000681020160428002082173523107795356990015002810SNN00
6315841DUOMAX                                      comp.x 10               00000000NNSidus           00000550020160501002002175234407795356001872001010NNN00
6315842DUOMAX                                      comp.x 20               00000000NNSidus           00000950120160428002002175234507795356001582002030NNN00
6163715ESOMEPRA 20 MG                              20 mg c ps.x 28         00021000NNSidus           00003552520160428002022174838607795356000776002810SNN00
6163845ESOMEPRA 40 MG                              40 mg c ps.x 28         00029300NNSidus           00004645420160428002022174838707795356000783002810SNN00
5434001LATANOFLAX                                  50mcg/ml gts.oft.x 2.5ml00013800NNSidus           00001712720160428002082173773607795356999384000111SNN00
2645811MOPERIDONA                                  comp.x 20               00004800NNSidus           00000547520160428002022174964107795356001186002010SNN00
2670982MOPERIDONA                                  gts.x 20 ml             00004100NNSidus           00000388120160428002022170839607795356956400000110SNN00
4955082NERVOSAL                                    10 mg caps.x 30         00010701NNSidus           00001605620160404403022172669707795356001643003010SNN00
4955083NERVOSAL                                    10 mg caps.x 60         00016345NNSidus           00002715820160404403022172669807795356001650006050SNN00
4552211NERVOSAL                                    20 mg caps.x 30         00010500NNSidus           00001685020160404403022172341607795356001667003010SNN00
4552212NERVOSAL                                    20 mg caps.x 60         00024000NNSidus           00002993320160404403022172341707795356001674006030SNN00
4771263NEUPRAM                                     1 mg comp.x 30          00004817NNSidus           00000804020160404403082172668607795356001681003010SNN00
4771266NEUPRAM                                     1 mg comp.x 60          00007286NNSidus           00001195720160404403082172668707795356001698006030SNN00
4771423NEUPRAM                                     10 mg comp.x 30         00013300NNSidus           00001855420160404403082172669007795356001728003010SNN00
4771426NEUPRAM                                     10 mg comp.x 60         00022800NNSidus           00003298920160404403082172669107795356001735006030SNN00
4771343NEUPRAM                                     5 mg comp.x 30          00008456NNSidus           00001340020160404403082172668807795356001704003010SNN00
4771346NEUPRAM                                     5 mg comp.x 60          00016184NNSidus           00002577220160404403082172668907795356001711006030SNN00
5716555PARASUL                                     10 mg comp.x 28         00021500NNSidus           00002652420160428002022174483907795356001605002810SNN00
0571668PARASUL                                     20 mg comp.x 28         00036928NNSidus           00005039020160428002022175061907791829000939002810SNN00
0571642PARASUL                                     5 mg comp.x 28          00016609NNSidus           00001989320160428002022175061807791829000922002810SNN00
5649264PLATACA                                     75 mg comp.rec.x 30     00037000NNSidus           00004839620160428002022174624807791829019191003030SNN00
2588571PROFLAX                                     0.25% sol.oft.x 5 ml    00003176NNSidus           00000630120160404002062170539707795356977603000110SNN00
2588491PROFLAX                                     0.50% sol.oft.x 5 ml    00005059NNSidus           00001520720160404002062170539807795356977801000110SNN00
4213711PTA                                         0.5 mg comp.x 30        00002300NNSidus           00000464820160404403022171872407798113890474003010SNN00
4213712PTA                                         0.5 mg comp.x 60        00004000NNSidus           00000808420160404403022171872507798113890481006030SNN00
4213891PTA                                         1 mg comp.x 30          00003300NNSidus           00000626520160404403022171872607798113890498003010SNN00
4213892PTA                                         1 mg comp.x 60          00006500NNSidus           00001151720160404403022171872707798113890504006030SNN00
4213972PTA                                         2 mg comp.x 30          00005500NNSidus           00001030420160404403022172669507798113890511003010SNN00
4213973PTA                                         2 mg comp.x 60          00011500NNSidus           00001758120160404403022172669607798113890528006030SNN00
5512843SEPTIBIOTIC                                 500 mg comp.rec.ran.x 7 00009543NNSidus           00001773320160428002082173867307795356999438000710SNN00
5658002SEPTIBIOTIC                                 750 mg comp.rec.x 5     00011351NNSidus           00002041020160428002082174103507795356999629000510SNN00
4177181TRITAB                                      500 mg comp.rec.x 3     00004959NNSidus           00001332020160404003082171833307795356000929000310SNN00
4177182TRITAB                                      500 mg comp.rec.x 5     00005526NNSidus           00001485520160404003082172348107795356000936000520SNN00
4177183TRITAB                                      500 mg comp.rec.x 6     00008699NNSidus           00001792620160404003082173306907795356998967000650SNN00
4600301TRITAB                                      susp.oral x 15 ml       00004742NNSidus           00000727520160404003082172571507795356000943000110SNN00
4600302TRITAB                                      susp.oral x 30 ml       00008064NNSidus           00001469020160404003082173182707795356998820000130SNN00
6209004URIFLUX                                     0.4 mg caps.x 30        00028000NNSidus           00004070620160428002022174926007795356001018003010SNN00
0386517FACTION                                     cr.x 15 g               00005360NNMaigal          00001315820140903002122211511007798020934308000110SNN00
3865332FACTION                                     shamp.x 120 ml          00008405NNMaigal          00001579020140903002022211511207798020934605000130SNN00
4991551GENTISALYL                                  gts.oft.x 5 ml          00007184NNMaigal          00001315820140903002002213209107798020939624000110SNN00
0514447GOLYSINE                                    gts.oft.x 5 ml          00007005NNMaigal          00001333420140903002082213778107798020939679000110SNN00
3965822SIROTAMICIN HC                              1% cr.x 30 g            00006300NNMaigal          00001298320140903002022211656307798020932892000110SNN00
3965901SIROTAMICIN HC                              2% cr.x 15 g            00006367NNMaigal          00001298320140903002022211656407798020932861000110SNN00
0176171ALEPSAL                                     comp.x 20               00005039NNSpedrog Caillon 00000673720160420303062220857307795366000094002010SNN00
5539422ALEPSAL                                     comp.x 60               00012300NNSpedrog Caillon 00001677720160420303062221262407795366453197006030SNN00
5983422ALLOPURINOL HOUDE                           300 mg comp.x 30        00007800NNSpedrog Caillon 00001213120160420002082224615307795366000254003010SNN00
5728553ALTRIP 200                                  comp.x 30               00008800NNSpedrog Caillon 00001346820160420002022224148007798138130036003010SNN00
5728556ALTRIP 200                                  comp.x 60               00019800NNSpedrog Caillon 00002821120160420002022224148107798138130043006030SNN00
4244662CALCIONAL                                   Naranja comp.mast.x 60  00007800NNSpedrog Caillon 00001552220160420002082221898107795366452695006030SNN00
5272503CALCIONAL CITRATO                           500 mg Nja.comp.mast.x3000006633NNSpedrog Caillon 00001020420151204002082223507107795366003064003010SNN00
5272504CALCIONAL CITRATO                           500 mg Nja.comp.mast.x6000011555NNSpedrog Caillon 00001777720151204002082223507207795366003071006030SNN00
1087891CARBON BELLOC                               comp.x 30               00004081NNSpedrog Caillon 00000627920151204001002220590207795366000025003010NNN00
5539552COLCHICINA HOUDE                            comp.x 60               00022758NNSpedrog Caillon 00003413920160420002082222416007795366453166006030SNN00
4331600ROYEN                                       500 mg caps.x 120       00072589NNSpedrog Caillon 00011167620151204012022222056308470006248524012010SNN00
5586841STEROGYL                                    f.a.beb.x 2 ml          00015000NNSpedrog Caillon 00002480520160502002022223958507795366453142000110SNN00
5867711STEROGYL 1000                               sol.oral x 4 ml         00020545NNSpedrog Caillon 00003346420160502002022224879307795366000872000110SNN00
5867554STEROGYL 400                                sol.oral x 10 ml        00013641NNSpedrog Caillon 00002046120160502002022224432607795366000209000110SNN00
3954433SUMENAN                                     10 mg comp.x 30         00007800NNSpedrog Caillon 00001152220160502403022222673407795366452732003010SNN00
5439552URSOMAX                                     150 mg comp.rec.x 20    00010018NNSpedrog Caillon 00000437520090317002022223732907791482000291002010SNN00
5439683URSOMAX                                     300 mg comp.rec.x 30    00030255NNSpedrog Caillon 00006508720160420002022223733007791482000307003010SNN00
5439685URSOMAX                                     300 mg comp.rec.x 60    00068803NNSpedrog Caillon 00010936120160420002022223937307791482000314006030SNN00
2965002ALMORSAN                                    500 mg comp.x 16        00003322NNTrb-Pharma      00000292120151103003082263209607795371458699001630SNN00
2965001ALMORSAN                                    500 mg comp.x 8         00001667NNTrb-Pharma      00000163020151103003082262708507795371458446000810SNN00
5127731ALMORSAN                                    500 mg susp.x 60 ml     00002567NNTrb-Pharma      00000246520151103003082263209707795371458651000110SNN00
5127732ALMORSAN                                    500 mg susp.x 90 ml     00004161NNTrb-Pharma      00000370120151103003082263209807795371458668000130SNN00
5356844ANFOLIC                                     5 mg comp.x 10          00002291NNTrb-Pharma      00000352520151209002022263608007795371458903001010SNN00
5356841ANFOLIC                                     5 mg comp.x 30          00004500NNTrb-Pharma      00000540220151209002022263601807795371458873003030SNN00
